Molecule ChEMBL ID	Smiles	Standard Type	Standard Relation	Standard Value	Standard Unit
CHEMBL308222	C=C(C)CN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)C(C)C1	IC50	=	670.0	nM
CHEMBL4475877	COc1ccc(-c2cccc(Nc3cc(=O)n(O)c(=O)[nH]3)c2)c(OC)c1	IC50	=	540.0	nM
CHEMBL89195	O=C(CC/N=C(\S)Nc1ccc(Br)cn1)c1ccc(F)cc1	IC50	=	47.0	nM
CHEMBL157777	CSc1nc(O)cc(Cc2c(F)cccc2F)n1	IC50	=	800.0	nM
CHEMBL262184	CCN1c2ncc(COc3ccc4[nH]ccc4c3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	310.0	nM
CHEMBL289038	CCN1c2cnccc2N(C)C(=O)c2cccnc21	IC50	=	350.0	nM
CHEMBL83524	O=C1c2ccccc2C2(c3cccc(Cl)c3)SCCN12	IC50	=	140.0	nM
CHEMBL310490	C=CCN1c2ncccc2C(=O)N(C)c2cccnc21	IC50	=	850.0	nM
CHEMBL338263	CSc1cc(NCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C	IC50	=	43.0	nM
CHEMBL358292	O=C1Nc2c(Cc3ccccc3)ccnc2N(C2CC2)c2ncccc21	IC50	=	140.0	nM
CHEMBL79696	O=C1Nc2ccc(Cl)cc2C(C#Cc2ccncc2)(C2CC2)N1	IC50	=	450.0	nM
CHEMBL4292590	O=c1cc(Sc2ccccc2-c2ccc(C(F)(F)F)cc2)[nH]c(=O)n1O	IC50	=	13.0	nM
CHEMBL436200	CCc1cc(NCc2nc3c(F)ccc(F)c3o2)c(O)nc1C	IC50	=	70.0	nM
CHEMBL58970	O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)[C@H]1OCc1ccccc1	IC50	=	440.0	nM
CHEMBL100934	CCN1c2ncc(CCc3cccc(NC(N)=O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	230.0	nM
CHEMBL64467	COc1ccc2c(c1)[C@@](C#CC1CC1)(C(F)(F)F)NC(=O)N2	IC50	=	124.0	nM
CHEMBL356998	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cnco3)nc21	IC50	=	110.0	nM
CHEMBL424046	O=C1Nc2cccnc2N(C2CCC2)c2ncccc21	IC50	=	430.0	nM
CHEMBL329653	CCC1(c2ccccc2)Oc2ccccc2-n2cccc2C1=O	IC50	=	250.0	nM
CHEMBL172583	CCc1cc(CCc2nc3cccc(F)c3o2)c(S)nc1C	IC50	=	43.0	nM
CHEMBL40631	S=C(NCCc1ccccc1Cl)Nc1ccc(Br)cn1	IC50	=	700.0	nM
CHEMBL4286946	O=c1cc(Cc2ccc(-c3cccc(Cl)c3)cc2)[nH]c(=O)n1O	IC50	=	16.0	nM
CHEMBL302861	O=C1Nc2ccc(F)c(F)c2[C@@](C#Cc2ccccc2)(C(F)(F)F)N1	IC50	=	181.0	nM
CHEMBL57995	Oc1ncc2c(F)c(F)ccc2n1	IC50	=	18.0	nM
CHEMBL1788126	CCCCCCCCCCCCCCCC(=O)Oc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(OC(=O)CCCCCCCCCCCCCCC)c12.[Na+].[Na+]	IC50	=	860.0	nM
CHEMBL342068	CCN1c2ncccc2C(=O)N(C)c2ccc(NC)nc21	IC50	=	710.0	nM
CHEMBL70930	CC(=O)N1c2cc(C)c(C)cc2N(C)C(=O)c2cccnc21	IC50	=	420.0	nM
CHEMBL177191	CCc1cnc(O)c(CCc2nc3ccccc3o2)c1	IC50	=	177.0	nM
CHEMBL172861	CCc1cc(CCc2nc3ccccc3o2)c(S)nc1C	IC50	=	24.0	nM
CHEMBL177898	CCc1cc(CCc2nc3ccc(F)cc3o2)c(O)nc1C	IC50	=	442.0	nM
CHEMBL254836	CCc1csc(NC(=S)NCCc2ccccc2)n1	IC50	=	600.0	nM
CHEMBL309462	O=C1Nc2ccc(Cl)cc2C(C#Cc2cccnc2)(C2CC2)N1	IC50	=	64.5	nM
CHEMBL97653	COc1ccc2c(c1)C(C#CC1CC1)(C(F)(F)F)OC(=O)N2	IC50	=	131.0	nM
CHEMBL254007	N#Cc1csc(NC(=S)NCCc2c(F)cccc2F)n1	IC50	=	6.0	nM
CHEMBL62039	O=C1Nc2ccc(F)c(F)c2[C@@](C#CC2CC2)(C(F)(F)F)N1	IC50	=	74.0	nM
CHEMBL83401	CSc1nc(O)cc(C(C)c2c(F)cccc2F)n1	IC50	=	200.0	nM
CHEMBL39792	CCc1ccnc2c1N(C)C(=O)c1cccnc1N2CC	IC50	=	110.0	nM
CHEMBL8971	CCc1c(CCO)nn(-c2ccccc2)c1-c1ccccc1	IC50	=	650.0	nM
CHEMBL415716	CCc1c(C)nc(O)c(NCc2nc3ccccc3o2)c1C	IC50	=	600.0	nM
CHEMBL101293	CCN1c2ncc(N(C)C(=O)c3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	210.0	nM
CHEMBL2368773	C#CCn1cnc2c(ncn2[C@@H]2O[C@H](COC)[C@@H](OP(C)(=O)O)[C@H]2O)c1=O	IC50	=	22.3	nM
CHEMBL157741	CCC(C)Sc1nc(O)c(C)c(Cc2c(Cl)cccc2Cl)n1	IC50	=	60.0	nM
CHEMBL135509	S=C(NCCC1=NC2C=CC=CC2N1)Nc1ccc(Br)cn1	IC50	=	21.0	nM
CHEMBL101501	CCN1c2ncc(CCC(=O)OC)cc2C(=O)N(C)c2cccnc21	IC50	=	140.0	nM
CHEMBL2092834	O=c1ccn([C@@H]2C[C@@H](F)[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	IC50	=	70.0	nM
CHEMBL148372	Cc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)[nH]c1C	IC50	=	22.0	nM
CHEMBL400733	COc1cccc(CCNC(=S)Nc2nccs2)c1	IC50	=	150.0	nM
CHEMBL145709	S=C(NCCc1ccccn1)Nc1nccs1	IC50	=	200.0	nM
CHEMBL1160976	Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)(O)OP(=O)(O)C(F)(F)P(=O)(O)O)O2)c(=O)[nH]c1=O	IC50	=	620.0	nM
CHEMBL351728	CCN1c2ncc(CSc3nc(C)cc(C)n3)cc2C(=O)Nc2c(C)cc(Cl)nc21	IC50	=	6.0	nM
CHEMBL176637	CCc1cc(S(=O)(=O)Cc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C	IC50	=	205.0	nM
CHEMBL198425	COC(=O)CCC/C=C(\c1cccc(C#N)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1	IC50	=	750.0	nM
CHEMBL1203237	CSc1ccc2c(C)nc(CCCCCCC(=O)c3ccccc3)n2n1.Cl	IC50	=	80.0	nM
CHEMBL294211	CCCN1C(=O)c2ccccc2Oc2nc(Cl)ccc21	IC50	=	210.0	nM
CHEMBL37025	CCOc1ccc(F)c([C@H]2C[C@H]2NC(=O)Nc2ccc(Cl)cn2)c1Cl	IC50	=	50.0	nM
CHEMBL144866	CCN1c2ncccc2C(=O)N(C)c2ccc(-n3cccn3)nc21	IC50	=	310.0	nM
CHEMBL113943	CCOC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2ccccn2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C	IC50	=	34.0	nM
CHEMBL37518	CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(N)ccc3[nH]2)CC1	IC50	=	1000.0	nM
CHEMBL110625	Cc1c(O)nc(SCC(=O)c2ccc(F)cc2)nc1Cc1cccc2ccccc12	IC50	=	180.0	nM
CHEMBL29171	O=C1COC(/C=C/C2CC2)(C(F)(F)F)c2cc(Cl)ccc2N1	IC50	=	108.0	nM
CHEMBL350538	Cc1cc(SCc2cnc3c(c2)C(=O)Nc2c(C)cc(Cl)nc2N3C2CC2)cc(C)n1	IC50	=	12.0	nM
CHEMBL344289	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccoc3)nc21	IC50	=	40.0	nM
CHEMBL254628	Cc1csc(NC(=S)NCCc2ccccc2)n1	IC50	=	100.0	nM
CHEMBL113824	COC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2ccccc2)cc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)C	IC50	=	85.0	nM
CHEMBL2115328	CN1C(=O)c2cccnc2N(C2CC2)c2ncc(Cl)cc21	IC50	=	290.0	nM
CHEMBL192790	CCN1c2ncc(CCOc3ccc(C(=O)O)cc3Br)cc2C(=O)N(C)c2cccnc21	IC50	=	18.0	nM
CHEMBL36930	O=C(NCCc1c(F)cccc1F)Nc1ccc(Cl)cn1	IC50	=	3.0	nM
CHEMBL426396	Cc1cc(CCc2nc3ccccc3o2)c(O)nc1C	IC50	=	170.0	nM
CHEMBL413751	CCc1cc(C(C#CC2CC2)(OCc2c(F)cccc2F)C(F)(F)F)c(O)nc1C	IC50	=	613.0	nM
CHEMBL320702	CCc1c(O)nc(SCC(=O)c2ccc(C)cc2)nc1Cc1cccc2ccccc12	IC50	=	320.0	nM
CHEMBL4574161	COc1ccc(-c2ccc(C(=O)c3cc(=O)n(O)c(=O)[nH]3)cc2)cc1OC	IC50	=	74.0	nM
CHEMBL133250	COc1ccc2[nH]cc(CC/N=C(\S)Nc3ccc(Br)cn3)c2c1	IC50	=	320.0	nM
CHEMBL122284	CCCCc1cc(NCN2C(=O)c3ccccc3C2=O)c(O)nc1C	IC50	=	128.0	nM
CHEMBL253994	Fc1ccccc1CCNC(=S)Nc1nccs1	IC50	=	60.0	nM
CHEMBL309674	CC(c1cc(=O)[nH]c(SC2CCCC2)n1)c1c(F)cccc1F	IC50	=	30.0	nM
CHEMBL438146	CCOc1cccc(F)c1CCNC(=S)Nc1nccs1	IC50	=	10.0	nM
CHEMBL147099	S=C(NCCc1ccccc1)Nc1nc2ccccc2s1	IC50	=	200.0	nM
CHEMBL144642	O=C1Nc2c(COc3ccccc3)ccnc2N(C2CC2)c2ncccc21	IC50	=	120.0	nM
CHEMBL144378	CCNc1ccc2c(n1)N(CC)c1ncccc1C(=O)N2C	IC50	=	230.0	nM
CHEMBL144949	CCN1c2ncccc2C(=O)Nc2c(C)cc(C(C)C)nc21	IC50	=	1000.0	nM
CHEMBL342103	CCN1c2ncccc2C(=O)Nc2c(C)cc(C)nc21	IC50	=	20.0	nM
CHEMBL387278	CCCn1c(=O)c(C)cn([C@@H]2O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@]3(OS(=O)(=O)C=C3N)[C@H]2O[Si](C)(C)C(C)(C)C)c1=O	IC50	=	500.0	nM
CHEMBL2115335	CCN1c2cc(Br)cnc2N(C)C(=O)c2cccnc21	IC50	=	550.0	nM
CHEMBL357221	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccc[nH]3)nc21	IC50	=	70.0	nM
CHEMBL358143	Cc1ccc(Cc2ccnc3c2NC(=O)c2cccnc2N3C2CC2)c(O)c1	IC50	=	200.0	nM
CHEMBL299394	CCOC(=O)N1c2cc(Cl)ccc2NC(=O)C1(C#CC1CC1)C(F)(F)F	IC50	=	127.0	nM
CHEMBL192231	CCN1c2ncc(CCOc3ccc4cc(C(=O)O)ccc4c3)cc2C(=O)N(C)c2cccnc21	IC50	=	14.0	nM
CHEMBL109389	CCC(C)Sc1nc(O)c(C)c(Cc2ccccc2)n1	IC50	=	500.0	nM
CHEMBL154913	CCC(C)Sc1nc(O)cc(Cc2c(Cl)cccc2Cl)n1	IC50	=	100.0	nM
CHEMBL206962	O=C(CSc1nnnn1-c1c(Cl)cccc1Cl)Nc1ccccc1[N+](=O)[O-]	IC50	=	4.0	nM
CHEMBL381134	Cc1ccc(-n2nnnc2SCC(=O)Nc2ccccc2[N+](=O)[O-])c(Br)c1	IC50	=	3.0	nM
CHEMBL207527	Cc1ccc(Cl)cc1-n1nnnc1SCC(=O)Nc1ccccc1[N+](=O)[O-]	IC50	=	23.0	nM
CHEMBL433487	Cc1cc(N)c2c(c1)Oc1ncccc1C(=O)N2C	IC50	=	1000.0	nM
CHEMBL100951	CCN1c2ncc(COc3cccc4[nH]ccc34)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	330.0	nM
CHEMBL319425	CCN1c2ncc(COc3cc[n+]([O-])cc3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	230.0	nM
CHEMBL160869	CCCCSc1nc(O)c(C)c(Cc2c(F)cccc2F)n1	IC50	=	90.0	nM
CHEMBL357187	COC(=O)c1cc(C(=CCCCCN=[N+]=[N-])c2cc(Cl)c(OC)c(C(=O)OC)c2)cc(Cl)c1OC	IC50	=	800.0	nM
CHEMBL4530415	COc1cc(OC)cc(-c2cccc(Nc3cc(=O)n(O)c(=O)n3C)c2)c1	IC50	=	600.0	nM
CHEMBL4466948	Cn1c(Nc2ccc(-c3ccccc3)cc2)cc(=O)n(O)c1=O	IC50	=	800.0	nM
CHEMBL358564	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cncs3)nc21	IC50	=	380.0	nM
CHEMBL102056	CCN1c2ncc(CCc3ccccn3)cc2C(=O)N(C)c2cccnc21	IC50	=	190.0	nM
CHEMBL432763	Cc1ccc2c(c1)C(C#CC1CC1)(C(F)(F)F)OC(=O)N2	IC50	=	133.0	nM
CHEMBL416853	CC(C)C#C[C@]1(C(F)(F)F)NC(=O)Nc2ccc(Cl)cc21	IC50	=	281.0	nM
CHEMBL162383	CCN1c2ncc(CSc3cc(C)nc(C)c3)cc2C(=O)Nc2c(C)cc(F)nc21	IC50	=	6.9	nM
CHEMBL131518	CCOC(=O)CCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1	IC50	=	181.0	nM
CHEMBL421210	CCN1c2ncc(CCc3ccc4ccccc4c3)cc2C(=O)N(C)c2cccnc21	IC50	=	80.0	nM
CHEMBL317765	O=C1Nc2c(F)cc(F)c(F)c2C(C#CC2CC2)(C(F)(F)F)O1	IC50	=	800.0	nM
CHEMBL46008	C=C(C)OC(=O)N1c2cc(Cl)ccc2NC(=O)C1(C#CC1CC1)C(F)(F)F	IC50	=	315.0	nM
CHEMBL142478	COc1ccc(O)c(Cc2ccnc3c2NC(=O)c2cccnc2N3C2CC2)c1	IC50	=	850.0	nM
CHEMBL3038092	C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](SCCn2ccnc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	IC50	=	80.5	nM
CHEMBL135662	Cc1cc2nn(CC/N=C(\S)Nc3ccc(Br)cn3)nc2cc1C	IC50	=	150.0	nM
CHEMBL145049	O=C1Nc2c(CNc3ccccc3)ccnc2N(C2CC2)c2ncccc21	IC50	=	60.0	nM
CHEMBL338872	CCc1cc(NC(C)c2cc3ccccc3o2)c(O)nc1C	IC50	=	970.0	nM
CHEMBL316773	CC(C)c1c(O)nc(SCC(=O)c2ccc(Cl)cc2)nc1Cc1cccc2ccccc12	IC50	=	320.0	nM
CHEMBL4458156	COC(=O)c1ccc(C(=O)c2cc(=O)n(O)c(=O)[nH]2)cc1	IC50	=	31.0	nM
CHEMBL94550	CN(C)c1ccc2c(c1)C(C#CC1CC1)(C(F)(F)F)OC(=O)N2	IC50	=	816.0	nM
CHEMBL4281296	O=c1cc(Nc2ccc(-c3ccccc3)cc2)[nH]c(=O)n1O	IC50	=	150.0	nM
CHEMBL305996	COc1c(Cl)ccc2c1C(C#Cc1cccnc1)(C(F)(F)F)NC(=O)N2	IC50	=	139.0	nM
CHEMBL130177	COC(=O)c1cccnc1N(C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	IC50	=	250.0	nM
CHEMBL132491	COCc1cccnc1N(C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	IC50	=	140.0	nM
CHEMBL341667	O=C1Nc2c(COCc3ccccc3)ccnc2N(C2CC2)c2ncccc21	IC50	=	270.0	nM
CHEMBL342342	CCN1c2ncccc2C(=O)Nc2c(C=O)cc(-c3cccc(OC)c3)nc21	IC50	=	420.0	nM
CHEMBL356278	O=C1Nc2c(CN3CCCC3)ccnc2N(C2CC2)c2ncccc21	IC50	=	700.0	nM
CHEMBL299714	CCOC(=O)c1cccn1S(=O)(=O)c1cc(Cl)ccc1N	IC50	=	400.0	nM
CHEMBL144744	CCN1c2ncccc2C(=O)Nc2c(C)cc(N(C)CCO)nc21	IC50	=	10.0	nM
CHEMBL145279	CCN1c2ncccc2C(=O)Nc2c(C3OCCCO3)cc(OC)nc21	IC50	=	800.0	nM
CHEMBL133772	CCOC(=O)NCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1	IC50	=	16.0	nM
CHEMBL101998	CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2ccc(C#N)nc21	IC50	=	460.0	nM
CHEMBL291662	COc1ccc2c(c1)[C@@](C#Cc1ccccc1)(C(F)(F)F)NC(=O)N2	IC50	=	219.0	nM
CHEMBL442519	C/C=C/C[C@@H](C)[C@@H](O)C1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)(C)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	IC50	=	137.5	nM
CHEMBL101670	CCN1c2ncc(CCc3ccc(C)cc3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	230.0	nM
CHEMBL62104	CCC#C[C@]1(C(F)(F)F)NC(=O)Nc2ccc(F)cc21	IC50	=	54.0	nM
CHEMBL3143102	NC(=S)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c2ncnc(N)c12	IC50	=	70.0	nM
CHEMBL343007	Cc1cc(Cl)nc2c1NC(=O)c1cccnc1N2C1CC1	IC50	=	780.0	nM
CHEMBL205764	O=C(CSc1nnnn1-c1cc(F)ccc1Cl)Nc1ccccc1[N+](=O)[O-]	IC50	=	10.0	nM
CHEMBL377820	Cc1cc(C)c(-n2nnnc2SCC(=O)Nc2ccc(OCCCN(C)C)cc2Cl)c(C)c1	IC50	=	13.0	nM
CHEMBL125203	CN(c1ncccc1NC1(C)CC1)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	IC50	=	370.0	nM
CHEMBL101412	CCN1c2ncc(CCc3ccccc3)cc2C(=O)N(C)c2cccnc21	IC50	=	130.0	nM
CHEMBL103953	CCN1c2ncc(CCc3ccnc(C)c3)cc2C(=O)N(C)c2cccnc21	IC50	=	90.0	nM
CHEMBL4437367	COc1cccc(-c2ccc(Nc3cc(=O)n(O)c(=O)n3C)cc2)c1	IC50	=	800.0	nM
CHEMBL4560700	CCNc1[nH]c(=O)n(O)c(=O)c1C(=O)NCc1ccc(F)cc1	IC50	=	11.0	nM
CHEMBL262374	Cc1ccc(C)c(C23SCCN2C(=O)c2ccccc23)c1	IC50	=	970.0	nM
CHEMBL207920	Cc1cc(C)c(-n2nnnc2SCC(=O)Nc2ccc(C(=O)NCCCN(C)C)cc2Cl)c(C)c1	IC50	=	5.0	nM
CHEMBL86015	CC(c1cc(O)nc(SC2CCCC2)n1)c1cccc2ccccc12	IC50	=	400.0	nM
CHEMBL4283283	COc1ccc(-c2cccc(Cc3cc(=O)n(O)c(=O)[nH]3)c2)cc1F	IC50	=	7.7	nM
CHEMBL359187	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccccc3)nc21	IC50	=	230.0	nM
CHEMBL2368776	CCCn1cnc2c(ncn2[C@@H]2O[C@H](COC)[C@@H](OP(C)(=O)O)[C@H]2OC)c1=S	IC50	=	820.0	nM
CHEMBL287650	CC1OC(/C=C/C2CC2)(C(F)(F)F)c2cc(F)ccc2NC1=O	IC50	=	129.0	nM
CHEMBL124526	CCc1cc(NCc2nc3c(Cl)cccc3o2)c(O)nc1C	IC50	=	150.0	nM
CHEMBL351375	O=C1c2ccccc2[C@H]2SCCN1c1ccccc12	IC50	=	830.0	nM
CHEMBL100942	CCN1c2ncc(C)cc2C(=O)N(C)c2cccnc21	IC50	=	750.0	nM
CHEMBL84217	Cc1ccc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Cl)cc23)cc1	IC50	=	72.0	nM
CHEMBL293736	O=C1C[C@](C#CC2CC2)(C(F)(F)F)c2cc(Cl)ccc2N1	IC50	=	130.0	nM
CHEMBL304938	COc1c(Cl)ccc2c1C(C#Cc1ccccc1)(C(F)(F)F)NC(=O)N2	IC50	=	144.0	nM
CHEMBL132049	Nc1ccn([C@H]2CS[C@@H](CO)C2)c(=O)n1	IC50	=	355.0	nM
CHEMBL359410	S=C(NCCc1ccco1)Nc1nccs1	IC50	=	650.0	nM
CHEMBL102735	CCN1c2ncc(CN(C)c3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	590.0	nM
CHEMBL175162	CCc1cc(CCc2nc3c(F)ccc(F)c3o2)c(S)nc1C	IC50	=	15.0	nM
CHEMBL4289601	O=c1cc(Sc2ccc(-c3cccc(F)c3)cc2)[nH]c(=O)n1O	IC50	=	5.0	nM
CHEMBL4285791	COc1ccc(-c2ccc(Sc3cc(=O)n(O)c(=O)[nH]3)cc2)cc1	IC50	=	6.0	nM
CHEMBL4289681	O=c1cc(Sc2cccc(-c3ccc(C(F)(F)F)cc3)c2)[nH]c(=O)n1O	IC50	=	7.0	nM
CHEMBL2373969	C=C(O)C[C@H]1[C@@H](C(=O)O)[C@@]23C4=C5c6c7c8c9c(c%10c%11c%12c%13c%14c%15c%16c%17c%18c%19c%20c%21c%22c%23c(c6c6c8c8c%24c9c%11c9c(c%16%12)c%17c%11c%19c%12c%21c%23c6c8c%12c%11c9%24)[C@@H]5[C@@H]5C=%22[C@H]6c8c5c4c(c-%14c8[C@H]%15[C@@H]%18[C@@H]%206)[C@@H]2[C@H]%13%10)[C@]73[C@@H]1C(=O)O	IC50	=	29.0	nM
CHEMBL70562	CCN1C(=O)c2ccccc2N(CC)c2ncccc21	IC50	=	690.0	nM
CHEMBL125213	COC(=O)/C=C/CSc1nc(N)cc(Cl)n1	IC50	=	930.0	nM
CHEMBL191910	O=C1c2ccccc2C(=O)N1CCOC(=S)Nc1ccc(I)cc1	IC50	=	90.0	nM
CHEMBL204735	O=C(CSc1nnnn1-c1ccc(Cl)c(Cl)c1)Nc1ccccc1[N+](=O)[O-]	IC50	=	230.0	nM
CHEMBL4438951	Cn1c(Nc2cccc(-c3ccc(C#N)cc3)c2)cc(=O)n(O)c1=O	IC50	=	1000.0	nM
CHEMBL124248	Cc1nc(CCCCCCC(=O)c2ccccc2)n2nc(Cl)ccc12	IC50	=	840.0	nM
CHEMBL187718	CCCc1c(OC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O	IC50	=	710.0	nM
CHEMBL357183	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3nccs3)nc21	IC50	=	240.0	nM
CHEMBL147800	O=C1Nc2c(Cc3ccccc3O)ccnc2N(C2CC2)c2ncccc21	IC50	=	190.0	nM
CHEMBL71927	CCN1c2cc([N+](=O)[O-])ccc2N(C)C(=O)c2cccnc21	IC50	=	400.0	nM
CHEMBL4283583	O=c1cc(Cc2ccc(-c3ccc(F)cc3F)cc2)[nH]c(=O)n1O	IC50	=	15.0	nM
CHEMBL445136	CCNc1ccc(OCc2ccnc3c2NC(=O)c2cccnc2N3C2CC2)cc1	IC50	=	430.0	nM
CHEMBL434122	O=C1Nc2c(COCCc3ccccc3)ccnc2N(C2CC2)c2ncccc21	IC50	=	420.0	nM
CHEMBL308248	CCN1c2cc(C(F)(F)F)ccc2N(C)C(=O)c2cccnc21	IC50	=	230.0	nM
CHEMBL2373970	O=C(O)CN1C[C@@]23C4=C5c6c7c8c9c(c%10c%11c%12c%13c%14c%15c%16c%17c%18c%19c%20c%21c%22c%23c(c6c6c8c8c%24c9c%11c9c(c%16%12)c%17c%11c%19c%12c%21c%23c6c8c%12c%11c9%24)[C@@H]5[C@@H]5C=%22[C@H]6c8c5c4c(c-%14c8[C@H]%15[C@@H]%18[C@@H]%206)[C@@H]2[C@H]%13%10)[C@]73[C@@H]1C(=O)O	IC50	=	1000.0	nM
CHEMBL70312	CCN1C(=O)c2cccnc2N(CC)c2ccccc21	IC50	=	380.0	nM
CHEMBL71023	CC(C)N1c2ncccc2NC(=O)c2cccnc21	IC50	=	590.0	nM
CHEMBL176463	CCc1cc(CCC2=NC3CCCCC3O2)c(O)nc1C	IC50	=	58.0	nM
CHEMBL2114370	C[C@@H]1O[C@](C#CC2CC2)(C(F)(F)F)c2cc(F)ccc2NC1=O	IC50	=	95.0	nM
CHEMBL310803	CSc1nc(O)c(C)c(C(C)c2c(F)cccc2F)n1	IC50	=	20.0	nM
CHEMBL3414873	O=C1Cc2cc(Cc3ccc(-c4ccc(F)cc4F)cc3)ccc2C(=O)N1O	IC50	=	700.0	nM
CHEMBL4279822	O=c1cc(Cc2cccc(-c3cccc(Cl)c3)c2)[nH]c(=O)n1O	IC50	=	20.0	nM
CHEMBL91891	CCC1(c2ccc3ccccc3c2)Oc2ccccc2-n2cccc2C1=O	IC50	=	500.0	nM
CHEMBL55445	CCN1C(=O)c2cccnc2Oc2cc(C)cc(C#N)c21	IC50	=	19.0	nM
CHEMBL335202	N#Cc1ccoc1CCNC(=S)Nc1ccc(Cl)cn1	IC50	=	60.0	nM
CHEMBL337050	Nc1nc(=O)n([C@H]2CS[C@@H](CO)C2)cc1F	IC50	=	200.0	nM
CHEMBL145295	CCN1c2ncccc2C(=O)N(C)c2ccc(N3CCOCC3)nc21	IC50	=	400.0	nM
CHEMBL82630	O=C1c2cccc(Cl)c2C2(c3ccccc3)SCCN12	IC50	=	290.0	nM
CHEMBL84705	COC(=O)[C@H]1CSC2(c3ccccc3)c3ccccc3C(=O)N12	IC50	=	220.0	nM
CHEMBL4175467	Cc1sc2[nH]c(=O)n(O)c(=O)c2c1C	IC50	=	100.0	nM
CHEMBL58711	CC(C)=CCN1Cc2c(Cl)ccc3[nH]c(=S)n(c23)C[C@@H]1C	IC50	=	5.0	nM
CHEMBL327938	CCN1c2ncc(CCc3cccc(NS(C)(=O)=O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	140.0	nM
CHEMBL311349	CCN1c2nc(C)c(C)cc2NC(=O)c2cccnc21	IC50	=	410.0	nM
CHEMBL145893	CCN1c2ncccc2C(=O)Nc2c(COc3ccccc3)cc(-c3cccc(OC)c3)nc21	IC50	=	490.0	nM
CHEMBL303466	C#CN1c2ccccc2N(C)C(=O)c2cccnc21	IC50	=	650.0	nM
CHEMBL321980	CC(=O)CSc1nc(O)c(C(C)C)c(Cc2cccc3ccccc23)n1	IC50	=	410.0	nM
CHEMBL162272	CCN1c2ncc(CSc3ccncc3C)cc2C(=O)Nc2c(C)cc(Cl)nc21	IC50	=	11.0	nM
