frag_ref	frag	score
6op0_A7A_frag12	4g1q_T27_frag25	0.3398
6op0_A7A_frag12	4g1q_T27_frag26	0.3366
6op0_A7A_frag12	4g1q_T27_frag27	0.3399
6op0_A7A_frag12	4g1q_T27_frag28	0.3366
6op0_A7A_frag12	4h4m_494_frag1	0.32257
6op0_A7A_frag12	4h4m_494_frag2	0.32416
6op0_A7A_frag12	4h4m_494_frag3	0.3321
6op0_A7A_frag12	4h4m_494_frag4	0.33328
6op0_A7A_frag12	4h4m_494_frag5	0.32949
6op0_A7A_frag12	4h4m_494_frag6	0.33333
6op0_A7A_frag12	4h4m_494_frag7	0.32949
6op0_A7A_frag12	4h4m_494_frag8	0.33438
6op0_A7A_frag12	4h4m_494_frag9	0.33643
6op0_A7A_frag12	4h4m_494_frag10	0.3362
6op0_A7A_frag12	4h4m_494_frag11	0.33643
6op0_A7A_frag12	4h4m_494_frag12	0.3345
6op0_A7A_frag12	4h4m_494_frag13	0.3362
6op0_A7A_frag12	4h4m_494_frag14	0.33714
6op0_A7A_frag12	4h4m_494_frag15	0.33764
6op0_A7A_frag12	4h4m_494_frag16	0.33714
6op0_A7A_frag12	4h4m_494_frag17	0.33764
6op0_A7A_frag12	4h4m_494_frag18	0.3376
6op0_A7A_frag12	4h4m_494_frag19	0.3414
6op0_A7A_frag12	4h4m_494_frag20	0.3366
6op0_A7A_frag12	4h4o_506_frag1	0.32215
6op0_A7A_frag12	4h4o_506_frag2	0.3228
6op0_A7A_frag12	4h4o_506_frag3	0.3312
6op0_A7A_frag12	4h4o_506_frag4	0.32866
6op0_A7A_frag12	4h4o_506_frag5	0.33239
6op0_A7A_frag12	4h4o_506_frag6	0.32866
6op0_A7A_frag12	4h4o_506_frag7	0.33196
6op0_A7A_frag12	4h4o_506_frag8	0.33331
6op0_A7A_frag12	4h4o_506_frag9	0.33636
6op0_A7A_frag12	4h4o_506_frag10	0.33425
6op0_A7A_frag12	4h4o_506_frag11	0.33528
6op0_A7A_frag12	4h4o_506_frag12	0.33636
6op0_A7A_frag12	4h4o_506_frag13	0.33528
6op0_A7A_frag12	4h4o_506_frag14	0.33676
6op0_A7A_frag12	4h4o_506_frag15	0.3376
6op0_A7A_frag12	4h4o_506_frag16	0.33676
6op0_A7A_frag12	4h4o_506_frag17	0.3376
6op0_A7A_frag12	4h4o_506_frag18	0.3376
6op0_A7A_frag12	4h4o_506_frag19	0.33919
6op0_A7A_frag12	4h4o_506_frag20	0.3366
6op0_A7A_frag12	4i2p_G73_frag1	0.32778
6op0_A7A_frag12	4i2p_G73_frag2	0.32942
6op0_A7A_frag12	4i2p_G73_frag3	0.32778
6op0_A7A_frag12	4i2p_G73_frag4	0.32942
6op0_A7A_frag12	4i2p_G73_frag5	0.33068
6op0_A7A_frag12	4i2p_G73_frag6	0.33068
6op0_A7A_frag12	4i2p_G73_frag7	0.33363
6op0_A7A_frag12	4i2p_G73_frag8	0.33068
6op0_A7A_frag12	4i2p_G73_frag9	0.33363
6op0_A7A_frag12	4i2p_G73_frag10	0.33068
6op0_A7A_frag12	4i2p_G73_frag11	0.33505
6op0_A7A_frag12	4i2p_G73_frag12	0.33505
6op0_A7A_frag12	4i2p_G73_frag13	0.33627
6op0_A7A_frag12	4i2p_G73_frag14	0.33641
6op0_A7A_frag12	4i2p_G73_frag15	0.33883
6op0_A7A_frag12	4i2p_G73_frag16	0.33883
6op0_A7A_frag12	4i2p_G73_frag17	0.33883
6op0_A7A_frag12	4i2p_G73_frag18	0.33645
6op0_A7A_frag12	4i2p_G73_frag19	0.33627
6op0_A7A_frag12	4i2p_G73_frag20	0.33883
6op0_A7A_frag12	4i2p_G73_frag21	0.33681
6op0_A7A_frag12	4i2p_G73_frag22	0.33641
6op0_A7A_frag12	4i2p_G73_frag23	0.33748
6op0_A7A_frag12	4i2p_G73_frag24	0.33807
6op0_A7A_frag12	4i2p_G73_frag25	0.34009
6op0_A7A_frag12	4i2p_G73_frag26	0.33654
6op0_A7A_frag12	4i2p_G73_frag27	0.33888
6op0_A7A_frag12	4i2p_G73_frag28	0.34067
6op0_A7A_frag12	4i2q_1BT_frag1	0.32818
6op0_A7A_frag12	4i2q_1BT_frag2	0.32818
6op0_A7A_frag12	4i2q_1BT_frag3	0.33198
6op0_A7A_frag12	4i2q_1BT_frag4	0.33198
6op0_A7A_frag12	4i2q_1BT_frag5	0.33282
6op0_A7A_frag12	4i2q_1BT_frag6	0.33282
6op0_A7A_frag12	4i2q_1BT_frag7	0.33198
6op0_A7A_frag12	4i2q_1BT_frag8	0.33198
6op0_A7A_frag12	4i2q_1BT_frag9	0.3362
6op0_A7A_frag12	4i2q_1BT_frag10	0.33625
6op0_A7A_frag12	4i2q_1BT_frag11	0.33658
6op0_A7A_frag12	4i2q_1BT_frag12	0.3397
6op0_A7A_frag12	4i2q_1BT_frag13	0.33871
6op0_A7A_frag12	4i2q_1BT_frag14	0.3397
6op0_A7A_frag12	4i2q_1BT_frag15	0.3397
6op0_A7A_frag12	4i2q_1BT_frag16	0.3362
6op0_A7A_frag12	4i2q_1BT_frag17	0.3397
6op0_A7A_frag12	4i2q_1BT_frag18	0.33625
6op0_A7A_frag12	4i2q_1BT_frag19	0.34109
6op0_A7A_frag12	4i2q_1BT_frag20	0.33964
6op0_A7A_frag12	4i2q_1BT_frag21	0.3366
6op0_A7A_frag12	4id5_T27_frag1	0.33114
6op0_A7A_frag12	4id5_T27_frag2	0.3321
6op0_A7A_frag12	4id5_T27_frag3	0.33238
6op0_A7A_frag12	4id5_T27_frag4	0.33356
6op0_A7A_frag12	4id5_T27_frag5	0.33272
6op0_A7A_frag12	4id5_T27_frag6	0.33327
6op0_A7A_frag12	4id5_T27_frag7	0.33418
6op0_A7A_frag12	4id5_T27_frag8	0.33777
6op0_A7A_frag12	4id5_T27_frag9	0.33485
6op0_A7A_frag12	4id5_T27_frag10	0.33777
6op0_A7A_frag12	4id5_T27_frag11	0.33958
6op0_A7A_frag12	4id5_T27_frag12	0.33635
6op0_A7A_frag12	4id5_T27_frag13	0.33958
6op0_A7A_frag12	4id5_T27_frag14	0.33652
6op0_A7A_frag12	4id5_T27_frag15	0.33692
6op0_A7A_frag12	4id5_T27_frag16	0.34084
6op0_A7A_frag12	4id5_T27_frag17	0.34226
6op0_A7A_frag12	4id5_T27_frag18	0.33715
6op0_A7A_frag12	4id5_T27_frag19	0.33851
6op0_A7A_frag12	4id5_T27_frag20	0.34226
6op0_A7A_frag12	4id5_T27_frag21	0.34458
6op0_A7A_frag12	4id5_T27_frag22	0.34392
6op0_A7A_frag12	4id5_T27_frag23	0.34458
6op0_A7A_frag12	4id5_T27_frag24	0.3401
6op0_A7A_frag12	4id5_T27_frag25	0.3398
6op0_A7A_frag12	4id5_T27_frag26	0.3366
6op0_A7A_frag12	4id5_T27_frag27	0.3366
6op0_A7A_frag12	4id5_T27_frag28	0.3366
6op0_A7A_frag12	4ifv_T27_frag1	0.33073
6op0_A7A_frag12	4ifv_T27_frag2	0.33172
6op0_A7A_frag12	4ifv_T27_frag3	0.33207
6op0_A7A_frag12	4ifv_T27_frag4	0.33328
6op0_A7A_frag12	4ifv_T27_frag5	0.33267
6op0_A7A_frag12	4ifv_T27_frag6	0.33267
6op0_A7A_frag12	4ifv_T27_frag7	0.33423
6op0_A7A_frag12	4ifv_T27_frag8	0.33704
6op0_A7A_frag12	4ifv_T27_frag9	0.33423
6op0_A7A_frag12	4ifv_T27_frag10	0.33704
6op0_A7A_frag12	4ifv_T27_frag11	0.33857
6op0_A7A_frag12	4ifv_T27_frag12	0.33633
6op0_A7A_frag12	4ifv_T27_frag13	0.33857
6op0_A7A_frag12	4ifv_T27_frag14	0.33652
6op0_A7A_frag12	4ifv_T27_frag15	0.33692
6op0_A7A_frag12	4ifv_T27_frag16	0.33985
6op0_A7A_frag12	4ifv_T27_frag17	0.34226
6op0_A7A_frag12	4ifv_T27_frag18	0.33717
6op0_A7A_frag12	4ifv_T27_frag19	0.33788
6op0_A7A_frag12	4ifv_T27_frag20	0.34226
6op0_A7A_frag12	4ifv_T27_frag21	0.34226
6op0_A7A_frag12	4ifv_T27_frag22	0.34246
6op0_A7A_frag12	4ifv_T27_frag23	0.34226
6op0_A7A_frag12	4ifv_T27_frag24	0.33911
6op0_A7A_frag12	4ifv_T27_frag25	0.33913
6op0_A7A_frag12	4ifv_T27_frag26	0.3366
6op0_A7A_frag12	4ifv_T27_frag27	0.3366
6op0_A7A_frag12	4ifv_T27_frag28	0.3366
6op0_A7A_frag12	4ig3_T27_frag1	0.32993
6op0_A7A_frag12	4ig3_T27_frag2	0.33098
6op0_A7A_frag12	4ig3_T27_frag3	0.32993
6op0_A7A_frag12	4ig3_T27_frag4	0.33098
6op0_A7A_frag12	4ig3_T27_frag5	0.3326
6op0_A7A_frag12	4ig3_T27_frag6	0.33308
6op0_A7A_frag12	4ig3_T27_frag7	0.3326
6op0_A7A_frag12	4ig3_T27_frag8	0.33666
6op0_A7A_frag12	4ig3_T27_frag9	0.33308
6op0_A7A_frag12	4ig3_T27_frag10	0.33666
6op0_A7A_frag12	4ig3_T27_frag11	0.33809
6op0_A7A_frag12	4ig3_T27_frag12	0.33636
6op0_A7A_frag12	4ig3_T27_frag13	0.33809
6op0_A7A_frag12	4ig3_T27_frag14	0.33654
6op0_A7A_frag12	4ig3_T27_frag15	0.33636
6op0_A7A_frag12	4ig3_T27_frag16	0.33946
6op0_A7A_frag12	4ig3_T27_frag17	0.3421
6op0_A7A_frag12	4ig3_T27_frag18	0.33654
6op0_A7A_frag12	4ig3_T27_frag19	0.3383
6op0_A7A_frag12	4ig3_T27_frag20	0.34443
6op0_A7A_frag12	4ig3_T27_frag21	0.3421
6op0_A7A_frag12	4ig3_T27_frag22	0.34163
6op0_A7A_frag12	4ig3_T27_frag23	0.34443
6op0_A7A_frag12	4ig3_T27_frag24	0.33984
6op0_A7A_frag12	4ig3_T27_frag25	0.33911
6op0_A7A_frag12	4ig3_T27_frag26	0.3366
6op0_A7A_frag12	4ig3_T27_frag27	0.3366
6op0_A7A_frag12	4ig3_T27_frag28	0.3366
6op0_A7A_frag12	4kfb_T27_frag1	0.33152
6op0_A7A_frag12	4kfb_T27_frag2	0.33251
6op0_A7A_frag12	4kfb_T27_frag3	0.3324
6op0_A7A_frag12	4kfb_T27_frag4	0.33346
6op0_A7A_frag12	4kfb_T27_frag5	0.33309
6op0_A7A_frag12	4kfb_T27_frag6	0.33309
6op0_A7A_frag12	4kfb_T27_frag7	0.33401
6op0_A7A_frag12	4kfb_T27_frag8	0.33747
6op0_A7A_frag12	4kfb_T27_frag9	0.33401
6op0_A7A_frag12	4kfb_T27_frag10	0.33747
6op0_A7A_frag12	4kfb_T27_frag11	0.33925
6op0_A7A_frag12	4kfb_T27_frag12	0.33654
6op0_A7A_frag12	4kfb_T27_frag13	0.33925
6op0_A7A_frag12	4kfb_T27_frag14	0.33685
6op0_A7A_frag12	4kfb_T27_frag15	0.33692
6op0_A7A_frag12	4kfb_T27_frag16	0.34048
6op0_A7A_frag12	4kfb_T27_frag17	0.34137
6op0_A7A_frag12	4kfb_T27_frag18	0.33733
6op0_A7A_frag12	4kfb_T27_frag19	0.33847
6op0_A7A_frag12	4kfb_T27_frag20	0.34137
6op0_A7A_frag12	4kfb_T27_frag21	0.34137
6op0_A7A_frag12	4kfb_T27_frag22	0.34348
6op0_A7A_frag12	4kfb_T27_frag23	0.34137
6op0_A7A_frag12	4kfb_T27_frag24	0.34007
6op0_A7A_frag12	4kfb_T27_frag25	0.34045
6op0_A7A_frag12	4kfb_T27_frag26	0.3366
6op0_A7A_frag12	4kfb_T27_frag27	0.33943
6op0_A7A_frag12	4kfb_T27_frag28	0.3366
6op0_A7A_frag12	4kko_1RE_frag1	0.32044
6op0_A7A_frag12	4kko_1RE_frag2	0.32148
6op0_A7A_frag12	4kko_1RE_frag3	0.32204
6op0_A7A_frag12	4kko_1RE_frag4	0.3231
6op0_A7A_frag12	4kko_1RE_frag5	0.32457
6op0_A7A_frag12	4kko_1RE_frag6	0.32832
6op0_A7A_frag12	4kko_1RE_frag7	0.32582
6op0_A7A_frag12	4kko_1RE_frag8	0.32974
6op0_A7A_frag12	4kko_1RE_frag9	0.32588
6op0_A7A_frag12	4kko_1RE_frag10	0.33019
6op0_A7A_frag12	4kko_1RE_frag11	0.33324
6op0_A7A_frag12	4kko_1RE_frag12	0.32709
6op0_A7A_frag12	4kko_1RE_frag13	0.33143
6op0_A7A_frag12	4kko_1RE_frag14	0.33384
6op0_A7A_frag12	4kko_1RE_frag15	0.33456
6op0_A7A_frag12	4kko_1RE_frag16	0.33172
6op0_A7A_frag12	4kko_1RE_frag17	0.3353
6op0_A7A_frag12	4kko_1RE_frag18	0.33148
6op0_A7A_frag12	4kko_1RE_frag19	0.33359
6op0_A7A_frag12	4kko_1RE_frag20	0.33198
6op0_A7A_frag12	4kko_1RE_frag21	0.33344
6op0_A7A_frag12	4kko_1RE_frag22	0.33907
6op0_A7A_frag12	4kko_1RE_frag23	0.33337
6op0_A7A_frag12	4kko_1RE_frag24	0.33508
6op0_A7A_frag12	4kko_1RE_frag25	0.33403
6op0_A7A_frag12	4kko_1RE_frag26	0.3344
6op0_A7A_frag12	4kko_1RE_frag27	0.3422
6op0_A7A_frag12	4kko_1RE_frag28	0.34237
6op0_A7A_frag12	4kko_1RE_frag29	0.33444
6op0_A7A_frag12	4kko_1RE_frag30	0.3348
6op0_A7A_frag12	4kko_1RE_frag31	0.34688
6op0_A7A_frag12	4kko_1RE_frag32	0.33545
6op0_A7A_frag12	4kko_1RE_frag33	0.33483
6op0_A7A_frag12	4kko_1RE_frag34	0.33594
6op0_A7A_frag12	4kko_1RE_frag35	0.33745
6op0_A7A_frag12	4kko_1RE_frag36	0.33696
6op0_A7A_frag12	4kko_1RE_frag37	0.34555
6op0_A7A_frag12	4kko_1RE_frag38	0.33828
6op0_A7A_frag12	4kko_1RE_frag39	0.3377
6op0_A7A_frag12	4kko_1RE_frag40	0.3468
6op0_A7A_frag12	4kko_1RE_frag41	0.338
6op0_A7A_frag12	4kko_1RE_frag42	0.35775
6op0_A7A_frag12	4kko_1RE_frag43	0.33928
6op0_A7A_frag12	4kko_1RE_frag44	0.33613
6op0_A7A_frag12	4kko_1RE_frag45	0.36197
6op0_A7A_frag12	4kko_1RE_frag46	0.33974
6op0_A7A_frag12	4kko_1RE_frag47	0.34148
6op0_A7A_frag12	4kko_1RE_frag48	0.34088
6op0_A7A_frag12	4kko_1RE_frag49	0.33658
6op0_A7A_frag12	4kko_1RE_frag50	0.34253
6op0_A7A_frag12	4ko0_JLJ_frag1	0.33132
6op0_A7A_frag12	4ko0_JLJ_frag2	0.33221
6op0_A7A_frag12	4ko0_JLJ_frag3	0.33152
6op0_A7A_frag12	4ko0_JLJ_frag4	0.33247
6op0_A7A_frag12	4ko0_JLJ_frag5	0.33635
6op0_A7A_frag12	4ko0_JLJ_frag6	0.33418
6op0_A7A_frag12	4ko0_JLJ_frag7	0.33825
6op0_A7A_frag12	4ko0_JLJ_frag8	0.33699
6op0_A7A_frag12	4ko0_JLJ_frag9	0.33422
6op0_A7A_frag12	4ko0_JLJ_frag10	0.33471
6op0_A7A_frag12	4ko0_JLJ_frag11	0.33907
6op0_A7A_frag12	4ko0_JLJ_frag12	0.33474
6op0_A7A_frag12	4ko0_JLJ_frag13	0.34078
6op0_A7A_frag12	4ko0_JLJ_frag14	0.33706
6op0_A7A_frag12	4ko0_JLJ_frag15	0.34183
6op0_A7A_frag12	4ko0_JLJ_frag16	0.33731
6op0_A7A_frag12	4ko0_JLJ_frag17	0.34314
6op0_A7A_frag12	4ko0_JLJ_frag18	0.33841
6op0_A7A_frag12	4ko0_JLJ_frag19	0.33618
6op0_A7A_frag12	4ko0_JLJ_frag20	0.3448
6op0_A7A_frag12	4ko0_JLJ_frag21	0.33874
6op0_A7A_frag12	4ko0_JLJ_frag22	0.3366
6op0_A7A_frag12	4ko0_JLJ_frag23	0.33657
6op0_A7A_frag12	4ko0_JLJ_frag24	0.34094
6op0_A7A_frag12	4lsl_1YQ_frag1	0.32295
6op0_A7A_frag12	4lsl_1YQ_frag2	0.32362
6op0_A7A_frag12	4lsl_1YQ_frag3	0.33279
6op0_A7A_frag12	4lsl_1YQ_frag4	0.3295
6op0_A7A_frag12	4lsl_1YQ_frag5	0.3295
6op0_A7A_frag12	4lsl_1YQ_frag6	0.3338
6op0_A7A_frag12	4lsl_1YQ_frag7	0.33345
6op0_A7A_frag12	4lsl_1YQ_frag8	0.33457
6op0_A7A_frag12	4lsl_1YQ_frag9	0.33659
6op0_A7A_frag12	4lsl_1YQ_frag10	0.33361
6op0_A7A_frag12	4lsl_1YQ_frag11	0.33659
6op0_A7A_frag12	4lsl_1YQ_frag12	0.33657
6op0_A7A_frag12	4lsl_1YQ_frag13	0.33657
6op0_A7A_frag12	4lsl_1YQ_frag14	0.3386
6op0_A7A_frag12	4lsl_1YQ_frag15	0.3386
6op0_A7A_frag12	4lsl_1YQ_frag16	0.33715
6op0_A7A_frag12	4lsl_1YQ_frag17	0.33715
6op0_A7A_frag12	4lsl_1YQ_frag18	0.33821
6op0_A7A_frag12	4lsl_1YQ_frag19	0.33949
6op0_A7A_frag12	4mfb_29T_frag1	0.32728
6op0_A7A_frag12	4mfb_29T_frag2	0.32728
6op0_A7A_frag12	4mfb_29T_frag3	0.33374
6op0_A7A_frag12	4mfb_29T_frag4	0.33374
6op0_A7A_frag12	4mfb_29T_frag5	0.33296
6op0_A7A_frag12	4mfb_29T_frag6	0.33394
6op0_A7A_frag12	4mfb_29T_frag7	0.33424
6op0_A7A_frag12	4mfb_29T_frag8	0.33394
6op0_A7A_frag12	4mfb_29T_frag9	0.3361
6op0_A7A_frag12	4mfb_29T_frag10	0.33708
6op0_A7A_frag12	4mfb_29T_frag11	0.3361
6op0_A7A_frag12	4mfb_29T_frag12	0.33743
6op0_A7A_frag12	4mfb_29T_frag13	0.3361
6op0_A7A_frag12	4mfb_29T_frag14	0.33829
6op0_A7A_frag12	4mfb_29T_frag15	0.3361
6op0_A7A_frag12	4mfb_29T_frag16	0.33805
6op0_A7A_frag12	4mfb_29T_frag17	0.33907
6op0_A7A_frag12	4mfb_29T_frag18	0.34631
6op0_A7A_frag12	4mfb_29T_frag19	0.34103
6op0_A7A_frag12	4mfb_29T_frag20	0.34208
6op0_A7A_frag12	4rw4_494_frag1	0.33258
6op0_A7A_frag12	4rw4_494_frag2	0.33352
6op0_A7A_frag12	4rw4_494_frag3	0.33465
6op0_A7A_frag12	4rw4_494_frag4	0.33485
6op0_A7A_frag12	4rw4_494_frag5	0.33723
6op0_A7A_frag12	4rw4_494_frag6	0.33588
6op0_A7A_frag12	4rw4_494_frag7	0.33723
6op0_A7A_frag12	4rw4_494_frag8	0.33607
6op0_A7A_frag12	4rw4_494_frag9	0.33654
6op0_A7A_frag12	4rw4_494_frag10	0.33925
6op0_A7A_frag12	4rw4_494_frag11	0.33654
6op0_A7A_frag12	4rw4_494_frag12	0.33873
6op0_A7A_frag12	4rw4_494_frag13	0.33925
6op0_A7A_frag12	4rw4_494_frag14	0.33718
6op0_A7A_frag12	4rw4_494_frag15	0.34071
6op0_A7A_frag12	4rw4_494_frag16	0.33718
6op0_A7A_frag12	4rw4_494_frag17	0.34071
6op0_A7A_frag12	4rw4_494_frag18	0.33797
6op0_A7A_frag12	4rw4_494_frag19	0.33904
6op0_A7A_frag12	4rw4_494_frag20	0.3366
6op0_A7A_frag12	4rw6_494_frag1	0.33077
6op0_A7A_frag12	4rw6_494_frag2	0.33264
6op0_A7A_frag12	4rw6_494_frag3	0.33298
6op0_A7A_frag12	4rw6_494_frag4	0.33306
6op0_A7A_frag12	4rw6_494_frag5	0.33607
6op0_A7A_frag12	4rw6_494_frag6	0.33497
6op0_A7A_frag12	4rw6_494_frag7	0.33607
6op0_A7A_frag12	4rw6_494_frag8	0.33506
6op0_A7A_frag12	4rw6_494_frag9	0.33617
6op0_A7A_frag12	4rw6_494_frag10	0.33846
6op0_A7A_frag12	4rw6_494_frag11	0.33617
6op0_A7A_frag12	4rw6_494_frag12	0.33857
6op0_A7A_frag12	4rw6_494_frag13	0.33846
6op0_A7A_frag12	4rw6_494_frag14	0.33741
6op0_A7A_frag12	4rw6_494_frag15	0.33869
6op0_A7A_frag12	4rw6_494_frag16	0.33741
6op0_A7A_frag12	4rw6_494_frag17	0.3397
6op0_A7A_frag12	4rw6_494_frag18	0.33739
6op0_A7A_frag12	4rw6_494_frag19	0.34009
6op0_A7A_frag12	4rw6_494_frag20	0.3366
6op0_A7A_frag12	5cyq_T27_frag1	0.3308
6op0_A7A_frag12	5cyq_T27_frag2	0.3308
6op0_A7A_frag12	5cyq_T27_frag3	0.33181
6op0_A7A_frag12	5cyq_T27_frag4	0.33181
6op0_A7A_frag12	5cyq_T27_frag5	0.3326
6op0_A7A_frag12	5cyq_T27_frag6	0.33313
6op0_A7A_frag12	5cyq_T27_frag7	0.33356
6op0_A7A_frag12	5cyq_T27_frag8	0.33715
6op0_A7A_frag12	5cyq_T27_frag9	0.3341
6op0_A7A_frag12	5cyq_T27_frag10	0.33715
6op0_A7A_frag12	5cyq_T27_frag11	0.33715
6op0_A7A_frag12	5cyq_T27_frag12	0.33638
6op0_A7A_frag12	5cyq_T27_frag13	0.33715
6op0_A7A_frag12	5cyq_T27_frag14	0.33672
6op0_A7A_frag12	5cyq_T27_frag15	0.33678
6op0_A7A_frag12	5cyq_T27_frag16	0.34175
6op0_A7A_frag12	5cyq_T27_frag17	0.34003
6op0_A7A_frag12	5cyq_T27_frag18	0.33724
6op0_A7A_frag12	5cyq_T27_frag19	0.33988
6op0_A7A_frag12	5cyq_T27_frag20	0.34003
6op0_A7A_frag12	5cyq_T27_frag21	0.34163
6op0_A7A_frag12	5cyq_T27_frag22	0.34175
6op0_A7A_frag12	5cyq_T27_frag23	0.34163
6op0_A7A_frag12	5cyq_T27_frag24	0.33988
6op0_A7A_frag12	5cyq_T27_frag25	0.34106
6op0_A7A_frag12	5cyq_T27_frag26	0.3366
6op0_A7A_frag12	5cyq_T27_frag27	0.3399
6op0_A7A_frag12	5cyq_T27_frag28	0.3366
6op0_A7A_frag13	1s6q_TPB_frag1	0.34419
6op0_A7A_frag13	1s6q_TPB_frag2	0.3464
6op0_A7A_frag13	1s6q_TPB_frag3	0.34858
6op0_A7A_frag13	1s6q_TPB_frag4	0.35054
6op0_A7A_frag13	1s6q_TPB_frag5	0.3506
6op0_A7A_frag13	1s6q_TPB_frag6	0.3506
6op0_A7A_frag13	1s6q_TPB_frag7	0.35672
6op0_A7A_frag13	1s6q_TPB_frag8	0.35672
6op0_A7A_frag13	1s6q_TPB_frag9	0.36142
6op0_A7A_frag13	1s6q_TPB_frag10	0.36619
6op0_A7A_frag13	1s6q_TPB_frag11	0.35226
6op0_A7A_frag13	1s6q_TPB_frag12	0.37177
6op0_A7A_frag13	1s6q_TPB_frag13	0.35553
6op0_A7A_frag13	1s6q_TPB_frag14	0.38214
6op0_A7A_frag13	1s6q_TPB_frag15	0.37177
6op0_A7A_frag13	1s6q_TPB_frag16	0.35974
6op0_A7A_frag13	1s6q_TPB_frag17	0.38214
6op0_A7A_frag13	1s6q_TPB_frag18	0.36596
6op0_A7A_frag13	1s6q_TPB_frag19	0.35052
6op0_A7A_frag13	1s6q_TPB_frag20	0.40964
6op0_A7A_frag13	1s6q_TPB_frag21	0.34038
6op0_A7A_frag13	1s9e_ADB_frag1	0.33709
6op0_A7A_frag13	1s9e_ADB_frag2	0.33813
6op0_A7A_frag13	1s9e_ADB_frag3	0.33984
6op0_A7A_frag13	1s9e_ADB_frag4	0.34071
6op0_A7A_frag13	1s9e_ADB_frag5	0.34303
6op0_A7A_frag13	1s9e_ADB_frag6	0.34303
6op0_A7A_frag13	1s9e_ADB_frag7	0.34534
6op0_A7A_frag13	1s9e_ADB_frag8	0.34534
6op0_A7A_frag13	1s9e_ADB_frag9	0.36322
6op0_A7A_frag13	1s9e_ADB_frag10	0.36868
6op0_A7A_frag13	1s9e_ADB_frag11	0.35476
6op0_A7A_frag13	1s9e_ADB_frag12	0.35793
6op0_A7A_frag13	1s9e_ADB_frag13	0.35849
6op0_A7A_frag13	1s9e_ADB_frag14	0.35476
6op0_A7A_frag13	1s9e_ADB_frag15	0.34956
6op0_A7A_frag13	1s9e_ADB_frag16	0.35849
6op0_A7A_frag13	1s9e_ADB_frag17	0.36511
6op0_A7A_frag13	1s9e_ADB_frag18	0.35446
6op0_A7A_frag13	1s9e_ADB_frag19	0.35002
6op0_A7A_frag13	1s9e_ADB_frag20	0.34656
6op0_A7A_frag13	1s9e_ADB_frag21	0.34038
6op0_A7A_frag13	1s9e_ADB_frag22	0.39229
6op0_A7A_frag13	1tvr_TB9_frag1	0.34206
6op0_A7A_frag13	1tvr_TB9_frag2	0.3726
6op0_A7A_frag13	1tvr_TB9_frag3	0.3441
6op0_A7A_frag13	2b5j_3AC_frag1	0.35044
6op0_A7A_frag13	2b5j_3AC_frag2	0.35268
6op0_A7A_frag13	2b5j_3AC_frag3	0.39257
6op0_A7A_frag13	2b5j_3AC_frag4	0.39257
6op0_A7A_frag13	2b5j_3AC_frag5	0.35867
6op0_A7A_frag13	2b5j_3AC_frag6	0.36374
6op0_A7A_frag13	2b5j_3AC_frag7	0.36055
6op0_A7A_frag13	2b5j_3AC_frag8	0.36636
6op0_A7A_frag13	2b5j_3AC_frag9	0.35604
6op0_A7A_frag13	2b5j_3AC_frag10	0.40572
6op0_A7A_frag13	2b5j_3AC_frag11	0.34794
6op0_A7A_frag13	2b5j_3AC_frag12	0.37379
6op0_A7A_frag13	2ban_357_frag1	0.34188
6op0_A7A_frag13	2ban_357_frag2	0.34598
6op0_A7A_frag13	2ban_357_frag3	0.3454
6op0_A7A_frag13	2ban_357_frag4	0.36137
6op0_A7A_frag13	2ban_357_frag5	0.35452
6op0_A7A_frag13	2ban_357_frag6	0.36072
6op0_A7A_frag13	2ban_357_frag7	0.3872
6op0_A7A_frag13	2ban_357_frag8	0.34787
6op0_A7A_frag13	2ban_357_frag9	0.34787
6op0_A7A_frag13	2be2_R22_frag1	0.33897
6op0_A7A_frag13	2be2_R22_frag2	0.34553
6op0_A7A_frag13	2be2_R22_frag3	0.35171
6op0_A7A_frag13	2be2_R22_frag4	0.35815
6op0_A7A_frag13	2be2_R22_frag5	0.3688
6op0_A7A_frag13	2be2_R22_frag6	0.37626
6op0_A7A_frag13	2be2_R22_frag7	0.35939
6op0_A7A_frag13	2be2_R22_frag8	0.35018
6op0_A7A_frag13	2be2_R22_frag9	0.35201
6op0_A7A_frag13	2be2_R22_frag10	0.37859
6op0_A7A_frag13	2be2_R22_frag11	0.38473
6op0_A7A_frag13	2be2_R22_frag12	0.35365
6op0_A7A_frag13	2ic3_HBY_frag1	0.3357
6op0_A7A_frag13	2ic3_HBY_frag2	0.33999
6op0_A7A_frag13	2ic3_HBY_frag3	0.33861
6op0_A7A_frag13	2ic3_HBY_frag4	0.34716
6op0_A7A_frag13	2ic3_HBY_frag5	0.3692
6op0_A7A_frag13	2ic3_HBY_frag6	0.38091
6op0_A7A_frag13	2ic3_HBY_frag7	0.38406
6op0_A7A_frag13	2jle_I15_frag1	0.3399
6op0_A7A_frag13	2jle_I15_frag2	0.34168
6op0_A7A_frag13	2jle_I15_frag3	0.34168
6op0_A7A_frag13	2jle_I15_frag4	0.35836
6op0_A7A_frag13	2jle_I15_frag5	0.35836
6op0_A7A_frag13	2jle_I15_frag6	0.35226
6op0_A7A_frag13	2jle_I15_frag7	0.35226
6op0_A7A_frag13	2jle_I15_frag8	0.35631
6op0_A7A_frag13	2jle_I15_frag9	0.35631
